id,accommodates,bathrooms,bedrooms,beds,price
262629,2,1,1,1,65
8381345,1,1,1,1,45
8118888,1,1,1,1,75
6333252,1,1,1,1,50
1623946,6,1.5,3,3,260
8238125,6,1.5,2,2,"1,500.00"
8410577,2,1,1,1,200
8421131,8,2,3,4,250
8117850,2,1,1,1,30
4443536,4,1,2,2,150
4923371,4,1,2,2,95
8445816,2,2,1,1,200
7025219,2,1,1,1,60
8409791,2,1,0,1,175
251619,12,,1,1,99
1896951,4,1,1,2,90
649982,2,1.5,1,1,65
251611,12,,1,1,99
251615,12,,1,1,99
6016640,2,1.5,1,1,70
649985,2,1.5,1,1,60
877512,2,1,1,1,100
2466942,4,2,1,3,99
4024085,2,1.5,1,1,60
223203,12,1,1,8,99
4663275,7,2.5,3,4,160
4025236,2,1.5,1,1,60
4025438,2,1.5,1,1,55
703757,2,1.5,1,1,65
6180256,2,1,1,1,75
5903535,2,1,1,1,35
5236689,2,1,1,1,47
8583164,2,1,0,1,115
7289907,8,3.5,5,4,150
1245292,2,1,1,2,97
4235605,6,1,2,3,119
3208870,2,1,1,1,68
6727661,2,1,0,1,80
5544727,2,1,1,1,95
4164633,3,1,0,1,125
2126878,2,1,1,1,125
3789633,1,1,1,1,55
3012625,2,1,1,1,200
4701977,6,1,1,3,160
992311,6,1.5,1,2,135
2776766,5,1,2,2,145
3686233,2,1,1,1,59
1948543,2,1,1,1,130
3310069,4,1,1,2,135
3817080,2,1,1,1,78
8247341,2,1,1,1,90
2897393,2,1,1,1,58
6700694,1,1.5,1,1,76
3796708,1,1,1,1,42
7918040,7,3,2,2,333
188807,2,1.5,1,1,55
3064960,1,1,1,1,50
5761901,2,0.5,1,1,58
3590202,2,1,1,1,51
754037,2,1,1,1,68
5794047,9,1,3,4,199
3662,3,1,1,1,75
6286387,4,1,1,2,76
5762674,4,1,1,2,71
5009416,3,1,1,2,90
8664473,1,1,1,1,60
832778,2,1.5,1,1,75
6699557,1,1.5,1,1,76
7758909,1,1,1,1,49
6291435,2,1,1,1,59
3726467,1,2,1,1,50
6323632,2,1,1,1,53
437005,2,2,1,1,70
7280999,1,1,1,1,41
5010302,2,1,1,1,65
3796906,1,1,1,1,45
5756520,2,1,1,1,56
3686,2,1,1,2,65
3567754,2,2,1,1,65
2526067,2,1,1,1,28
861661,4,1,2,2,"1,000.00"
5195346,6,1,3,3,129
2526061,1,1,1,1,49
3057820,2,1,1,1,100
3939363,6,1.5,2,2,76
8014627,1,1.5,1,1,50
4046642,6,2,2,2,175
305783,3,2,1,2,80
8383378,6,1.5,2,4,117
3796942,1,1,1,1,40
575991,4,2,2,2,52
5543447,2,1,1,1,75
252300,3,1,1,1,100
151181,3,1,1,2,59
7616844,6,1,3,4,209
6851851,2,1,1,1,69
5271122,2,2,1,1,60
4039225,2,2,1,1,54
8447945,1,1,1,1,20
4034362,2,1,1,1,50
6525271,8,1,3,5,214
4092927,2,1,1,1,69
8418373,2,1,1,1,399
4750876,2,1.5,1,1,70
4461538,2,2,1,1,60
8017127,2,2,1,1,50
4097140,2,2,1,1,54
828136,4,1,1,1,85
3703555,2,1,0,1,65
7062828,4,1,1,3,75
6620488,1,1,1,1,45
886950,4,,1,,275
4064835,2,1,1,1,55
8030345,7,3,3,3,215
84476,6,1,2,3,80
6816543,1,1,1,1,50
6540006,2,1,1,1,89
7858922,2,1,1,1,105
3705712,4,1,1,2,105
1725435,1,2,1,1,20
7758626,2,1,1,1,79
7758082,2,1,1,2,59
5939372,6,2,3,4,190
4532668,4,1,1,1,98
952779,2,1,1,1,145
5457716,2,1.5,1,1,53
437362,6,2.5,3,3,275
7023900,2,1,1,1,120
7673943,2,1,1,1,90
7428569,2,1,1,1,100
2463169,1,1,1,1,90
8131734,4,1,1,2,100
2823443,2,1,1,1,100
661585,4,1,1,3,110
3021743,2,1,1,1,125
8190920,6,1,2,2,180
8305805,1,1,0,1,83
1388439,3,1,1,2,137
307287,1,1,1,1,100
4111069,4,1,1,2,135
4551147,8,2.5,3,5,398
3789313,4,1,1,2,150
6573484,2,1,0,1,100
8592259,4,1,2,2,100
5696377,6,2.5,3,3,325
8140930,2,1.5,1,1,90
6746916,6,1.5,3,5,270
4764483,6,1.5,2,2,70
8688457,6,2.5,3,3,350
7893901,7,1.5,3,5,195
4848114,3,1,1,1,105
958370,2,2,1,1,99
7706099,4,1,1,2,93
7087645,2,1,1,1,130
7361439,4,1,1,2,135
8025047,4,1,1,2,130
5495646,2,1,1,1,100
1667080,2,1,0,1,135
2523194,6,1,1,2,149
7110732,6,2.5,2,3,190
1613892,4,1,1,2,130
7438735,4,1,1,2,107
7717276,3,1,2,2,100
7327815,6,1,2,2,159
386546,5,1,2,3,179
4728736,5,1,0,3,138
8423818,5,1.5,2,2,140
4475295,4,1,2,2,150
4532653,4,2,2,2,150
8628658,2,1,1,1,70
2361802,2,1,1,3,150
4908997,4,1,1,2,120
1281015,2,1,1,1,125
7564295,2,1,1,1,100
2550527,6,2.5,1,2,230
2231106,2,1,1,2,94
748316,2,1,1,1,110
1919269,2,1,1,1,85
7309609,1,1,1,1,47
8115938,10,4,4,5,399
7896861,8,1.5,3,4,290
3811688,2,2,1,1,90
7309679,6,2,2,2,154
2875616,3,1,1,2,134
117240,2,1,1,1,85
8221108,2,1,1,1,129
982118,5,2.5,3,3,250
674940,4,1,1,2,179
2632859,4,1,1,2,115
3186210,2,1,1,1,89
8350335,2,1,1,1,95
453315,2,1,1,1,89
1550867,6,2.5,3,4,679
814655,2,1,1,1,150
240641,3,1,1,1,220
8391711,2,1,1,1,62
4164684,3,1,1,1,129
6800846,4,1,1,2,120
8318273,6,1.5,2,3,125
789898,4,1,1,2,125
5287327,4,1,1,1,120
7172949,2,1,1,1,55
5066722,2,1.5,1,1,59
7244403,3,1,1,1,95
4907627,2,1.5,1,1,79
6091385,2,1,1,1,85
3199232,8,2.5,3,8,285
5370128,2,1,1,1,70
6094211,4,1,1,1,100
6795052,2,1.5,1,1,72
4545885,4,1,1,2,89
8403475,2,1,1,1,75
6041652,11,4.5,5,5,"2,822.00"
766006,2,2.5,1,1,85
6447899,2,1,1,1,189
6288146,2,1.5,1,1,69
1290893,2,1,1,1,118
266852,2,1,1,1,75
5132940,2,1,1,1,79
6476539,2,1.5,1,1,77
3190123,2,1,1,1,84
1165468,2,1,1,1,95
8483012,2,1,1,1,80
5288168,4,1,2,2,195
5559331,2,1,0,1,110
3790017,5,2,3,3,225
709828,4,1,,2,325
4786526,6,1.5,3,3,250
3061574,3,1,1,2,95
8648582,2,1,1,1,75
1144756,6,3,3,3,225
5748668,2,1,1,1,80
4658436,4,1,1,2,137
2093954,4,1,1,1,98
5772930,2,1,1,1,149
4498370,6,1.5,3,3,250
4552932,4,1,1,2,150
4093665,3,1,1,2,168
7837425,2,1.5,1,1,59
3897111,2,1,1,1,80
7124780,3,1,1,2,80
2897706,2,1,1,1,126
538598,5,1.5,2,3,125
5718974,2,1,0,1,100
6644726,2,1,1,1,100
8065395,15,4.5,6,12,499
4277425,4,1,1,1,195
4462489,4,2.5,1,2,100
7080111,4,1,1,2,125
845033,4,1,1,2,145
16684,2,1,0,1,175
8667480,6,1,3,3,199
4974016,3,1,1,1,75
8225441,4,1,2,2,130
5522108,5,2,1,1,150
5874372,5,1.5,2,2,220
6844537,2,1.5,1,1,75
885473,5,1,1,1,115
6726404,4,1,1,2,119
867117,4,2.5,2,2,225
877329,2,1,1,1,125
4639513,3,1,1,2,124
3155230,1,1,1,1,95
8391832,2,1,1,1,59
1824864,3,1,2,2,149
6764653,2,1,1,1,99
7281163,2,1,1,1,95
7760490,4,1,1,2,126
7499000,1,0,1,1,64
1571126,6,2.5,2,3,299
7346489,1,1,1,1,35
2343987,2,1.5,1,2,50
1901631,6,1,2,4,179
4930445,2,1.5,1,1,70
6317209,3,1,1,1,125
3779790,2,1,1,1,180
2554274,2,1,1,1,79
55718,1,,1,1,75
6551591,2,1,1,1,100
6975265,2,1,0,1,80
7020322,4,2.5,2,2,300
6208208,2,1.5,1,1,107
6937329,6,1,3,3,250
6937338,6,1,3,3,199
5503750,3,2,1,2,90
6162662,2,1,1,1,105
7051125,4,1,2,2,150
5879055,3,1,1,1,125
5267060,2,1,0,1,85
2309905,6,1,2,2,225
5575873,2,1,1,1,99
6601036,3,1,1,1,150
3102110,4,1,1,2,85
6472135,2,1,1,,115
3105225,2,1,1,1,120
30022,1,1,1,1,35
5702153,2,2,1,1,79
7594542,1,1,1,1,40
5660850,2,1,1,2,149
3653847,5,1,1,2,115
7725273,3,1,1,1,105
5759200,3,1,1,2,58
1212239,4,2,2,2,250
7045976,2,1,1,1,125
5964678,2,1,1,1,95
5030785,3,1,1,1,180
6231539,2,1,1,1,156
2975445,2,1.5,1,1,135
3876576,2,1,1,1,95
6276856,4,1,1,2,145
5874431,2,1.5,1,1,120
5735479,3,1,1,1,160
834961,2,1,1,1,79
2384268,2,1,1,1,55
6504358,2,1,1,2,50
6077948,4,1,1,2,135
4652584,2,1,1,1,80
6165767,2,1.5,1,1,148
7842397,3,1.5,1,1,69
647080,6,2.5,2,3,300
7053237,4,1,1,2,85
8519618,2,1,1,1,58
6382918,2,1,1,1,110
6677846,2,1.5,1,1,40
1041751,2,1,1,1,55
878390,2,1,1,1,95
2098615,4,1.5,1,2,144
1631697,4,1,2,2,199
3802635,2,1.5,1,1,70
7038659,2,1,1,1,75
7349796,2,1.5,1,1,71
3303004,7,3.5,3,3,300
8570471,2,1,1,1,108
6268525,7,1.5,2,3,190
2683432,4,1,1,2,105
3172443,4,1,1,2,129
2689136,3,1,1,2,135
5163125,2,1,0,1,125
7692267,3,1,1,1,100
4976924,2,1,1,1,80
7460848,9,2.5,3,4,178
4677333,3,1,2,2,125
8118323,1,1,1,1,65
1103874,4,1,1,2,86
817191,2,1,1,1,55
8683692,4,1,0,1,114
7411768,2,1,1,1,165
5592077,2,1,1,2,70
5269442,4,1.5,1,1,90
5904073,2,1,1,1,89
6815426,1,1.5,1,1,80
6560666,4,1.5,2,2,105
3168102,2,1.5,1,1,90
8342833,1,1,1,1,70
1411975,4,1,1,1,135
1520425,6,2.5,2,4,180
4728917,4,1,2,3,160
7331633,5,1,2,3,149
3352998,3,1,1,1,249
5873642,4,1,2,2,149
4964336,2,1,1,1,64
2042255,2,1,1,1,149
6424894,1,1.5,1,1,90
8336708,2,1,1,2,150
7380470,4,1,1,2,179
5862637,4,1,1,3,159
4922023,2,1,1,1,220
4856299,3,1,1,1,117
7772529,4,1,2,2,84
8329316,2,1,1,1,105
3635751,4,1,0,2,175
6084064,2,1,1,2,175
7050177,2,1,1,1,75
5469762,6,1.5,2,2,234
7799684,2,1,1,1,80
7967982,4,1,1,2,129
1177438,10,1.5,2,4,194
1449453,2,1,1,1,75
2399406,2,1,0,1,80
5280527,9,2,3,3,225
8438803,2,1,1,1,125
3886521,6,2.5,3,4,300
4263520,5,1,1,3,130
7670764,1,1.5,1,1,56
8513713,2,1,1,1,105
7382997,6,2.5,2,3,245
2263105,4,1,1,1,95
107801,8,1,2,5,140
5111311,2,1,1,1,75
4805609,2,1.5,1,1,79
5867727,3,1,1,1,115
7602161,5,1,2,2,225
618497,4,1,1,1,229
2460367,6,1,2,5,250
8293644,2,1,1,1,40
3975893,6,1.5,2,2,150
6935575,3,1,1,1,129
1515971,4,2.5,2,2,225
8444659,5,2.5,2,2,300
7217535,6,1,1,2,95
5903003,4,1,1,2,125
8688286,4,1,2,2,185
4968471,2,1,1,1,90
3158019,4,2,2,2,198
3542880,4,1,1,2,120
697246,2,1.5,1,1,150
1401064,8,2.5,3,4,260
3585461,3,1,1,1,99
8667309,1,1,1,1,140
6465684,2,1,1,1,99
8456436,2,1,1,1,75
6723515,2,1,0,1,100
2665469,2,1,1,1,150
470501,1,1.5,1,1,89
5955389,4,1,1,2,115
4519835,3,1,1,1,165
4676139,3,1,1,1,108
2465623,2,1,1,1,165
6389926,1,1,1,1,45
7731695,4,1,1,2,119
7240396,4,1,1,2,85
5146779,3,1,0,2,93
3111977,4,1,0,2,108
6277334,4,1,0,2,126
8399067,2,1,1,1,75
3167626,2,1,0,1,100
8201028,2,1,0,1,82
4967210,2,1,1,1,100
4385621,2,1,1,1,110
1198461,4,1,,1,149
7997956,5,1,1,2,149
7293467,2,1,1,1,125
5270621,3,1,1,2,105
8407608,4,1,0,1,91
7580779,6,2,2,4,209
60557,3,,1,1,200
4604357,4,1,2,2,124
690877,2,1.5,1,1,99
3009435,2,1,1,1,109
7637915,4,2,2,2,149
4033472,2,1,0,1,146
3230666,6,2.5,2,2,190
6200586,2,1,1,1,145
2739243,6,2,2,3,185
4025393,3,1,1,1,140
5680210,4,1,1,1,130
3533920,4,1,1,2,149
108807,2,1,1,1,85
6066251,2,1,1,1,160
7161475,4,1,1,2,99
6018758,3,1,1,1,117
8337362,3,1,1,1,100
8206306,3,1,0,2,93
4060155,2,1,1,1,107
2119657,2,1,1,1,150
7714816,4,1,1,2,129
4356141,2,1,0,1,95
4339760,3,1,1,1,140
8313137,2,1,1,1,125
5806398,2,1,0,1,100
1030484,2,1,1,1,130
6151035,2,2,1,1,60
4701058,2,1,1,1,140
6108310,2,1,0,1,85
200515,4,,1,1,118
2324977,1,1,0,1,139
3644326,3,1,0,2,115
8674236,3,1,0,1,89
7578455,6,1,2,4,189
6153179,2,1,1,1,90
4350950,1,1,1,1,70
353262,4,1,0,2,80
8086537,2,1,1,1,65
156804,3,1,1,1,125
8651941,6,1,2,4,199
7644702,3,1,0,1,115
8268664,2,1,1,1,125
3245284,3,1.5,1,1,168
1074427,1,1,1,1,75
5931303,2,1.5,1,1,150
5251410,2,1,1,1,84
1688139,2,1,1,1,75
2818677,5,2,2,2,163
2614015,1,1,1,1,95
437132,2,1,1,1,95
7341856,4,1,2,3,200
2344334,4,1,1,1,150
4916684,3,1,0,2,138
6686194,4,1,1,1,90
5203550,1,1,1,1,100
2459792,2,1,1,1,115
8133891,8,2,3,5,246
7579509,6,1,2,4,199
1197976,2,1,,1,125
3139499,1,1,1,1,43
4188562,2,1,1,1,139
5835178,8,2.5,3,4,550
3645653,1,4,1,1,79
6093401,7,2,3,3,250
7715486,6,2,2,4,199
1789722,6,1,1,4,129
842413,4,1,1,1,99
6462136,4,1,2,2,128
4120340,6,1,2,3,210
6184481,4,1,1,1,119
6101774,2,1,0,1,95
392897,2,1,1,1,120
875697,2,1,1,1,90
3890476,2,1,1,1,115
32087,2,1,1,1,160
7896911,2,1,1,1,25
1646405,2,1,1,1,70
6152134,3,1,0,1,175
8552398,2,1,1,1,101
8151174,2,1,1,1,85
2274295,3,1,1,1,170
7713639,4,1,1,2,159
5386788,3,1,2,2,200
7910685,2,1,1,1,139
6431931,3,1,1,1,275
3280690,1,1,1,1,159
5395890,2,1,1,1,97
7698423,4,1,1,2,110
2551952,3,2,2,3,169
6626224,2,1.5,1,1,100
1641184,1,1,1,1,99
8437269,1,1,1,1,225
889302,1,1,1,1,80
5428765,2,1,1,1,110
6100509,2,1,1,1,95
5589,4,1,1,2,95
78487,2,1,1,1,159
3731400,2,1,0,1,150
2051534,1,1,1,1,90
7638670,2,1,1,1,101
8507052,1,1,0,1,149
3280572,1,2,1,1,89
8482540,1,1,1,1,60
3729451,3,1,1,1,99
2060564,2,1,1,1,125
1262298,2,1,0,1,120
5239084,5,1,2,5,180
6779201,3,1,1,1,115
5051005,2,1,1,1,109
3952390,6,2.5,2,2,399
8146744,4,2,1,2,185
62122,2,1,1,1,90
3584020,3,2,1,2,209
1904637,3,1,1,1,139
6042284,2,1,0,1,125
529077,3,2,2,2,165
5181619,3,1,1,1,108
1396950,3,1,1,1,120
7033228,3,2,2,1,150
181078,4,2,2,2,295
1798733,2,1,1,1,110
7361909,5,2,2,2,225
7820672,1,1,1,1,55
8445511,3,1,1,1,119
546226,1,1,1,1,78
4052470,3,1,1,1,139
2120799,2,1,1,1,85
1578513,2,1,0,1,82
2479488,9,2,2,6,160
2028490,4,1,1,1,100
4133846,2,1,0,1,125
4637962,6,2,2,2,130
1127551,6,1,2,2,150
6984846,4,1,0,1,90
1979544,2,1,1,1,80
6527288,3,1,1,1,105
3610473,3,1,1,1,125
2430174,2,1,0,1,85
1578240,5,1,1,3,275
2053406,1,1,1,1,79
9097,1,1,1,1,45
7206214,2,1,1,1,80
4060825,2,1,0,1,60
8444125,3,1,1,1,125
7841798,2,1,1,1,170
2032214,2,1,0,1,102
7744193,2,1,1,1,120
6923607,2,1,0,1,115
6152216,2,1,1,1,117
3645740,2,1,1,1,125
8388704,4,2,2,2,199
6938730,1,1,1,1,60
4251764,4,1,1,1,85
1778080,2,1,1,2,135
4268485,2,1,1,1,99
5890528,2,1,1,1,150
6324719,2,1,1,1,85
1229312,2,1,1,1,125
7259166,2,1,1,1,83
8454171,2,1,1,1,275
6971582,2,1,1,1,70
5893473,2,1,1,1,99
8339665,2,1,1,1,72
8126682,1,1,1,1,110
16641,3,1,1,1,165
8632421,4,1,1,2,159
1876238,1,2,1,1,89
7563728,2,1,0,2,99
4216574,2,1,1,1,130
5954547,4,2,2,3,225
2598841,2,1,1,1,150
3516422,4,1,1,2,125
1212308,2,1,1,1,100
4922861,2,1,2,2,225
2439661,2,1,1,1,105
8307772,2,1,1,1,119
5690193,2,1,1,1,105
1382087,2,1,1,1,51
4544765,4,1.5,2,2,168
1979608,2,1,1,1,110
29880,2,1.5,1,1,209
8336265,3,1,1,1,100
6845244,3,1,1,1,102
4404001,3,2,1,2,200
4557072,4,1,0,1,75
7309474,2,1,1,1,127
1058465,4,1,2,2,180
7915150,3,1,1,1,200
3951862,2,1,1,1,120
7763077,1,1,1,1,50
4985826,2,1,1,1,80
7438473,2,1,0,1,75
794213,6,1,2,3,135
1854624,3,1,1,1,120
5316714,2,1,1,1,120
8151144,2,1,1,1,89
854191,4,1.5,2,3,185
4283,4,1,2,2,160
7819426,6,1,2,4,189
4165070,3,1,1,1,99
62119,1,1,1,1,72
4502157,4,1,1,1,125
7221056,2,1,1,1,150
831770,4,1,1,1,155
3850599,3,2,2,2,150
5734753,3,1,0,1,80
2909289,4,1,1,1,110
6128516,2,1,1,1,130
1936730,4,1,1,2,99
5123810,1,1.5,1,1,68
6026137,2,2,1,1,80
5530708,4,1,1,2,200
6056763,2,1,1,1,75
4573504,4,1,1,1,99
4639054,4,1,1,1,70
5458491,4,1,1,3,85
6327528,2,1,1,1,115
4204367,1,1.5,1,1,80
6557100,1,2,1,1,40
7966401,1,1,1,1,47
6066863,6,1,2,5,149
4658202,2,1.5,1,1,95
3550629,2,1,0,1,110
5888981,4,1,2,2,139
4766818,5,1,1,4,150
3643257,2,1,1,1,50
3627430,6,1,2,3,134
3816460,1,1,1,1,25
8227337,1,1,1,1,28
6799380,1,1,1,1,90
7053352,2,1,1,1,90
4803261,2,1,1,1,65
1802657,3,1,1,2,89
5833140,2,1,1,1,85
4948442,2,1,1,1,100
4121052,3,1,1,1,85
7971320,1,1,1,1,50
5558358,2,1.5,1,1,88
5432751,4,1,1,1,109
8488370,1,1,1,1,275
3359272,5,2.5,3,3,290
5252184,4,1,2,2,175
7499813,2,1.5,1,1,117
8372471,6,2.5,3,3,350
164069,2,1,1,1,89
4821459,3,1,1,1,50
6218640,4,1,1,2,150
1672101,2,1,1,1,90
3924904,8,2.5,2,4,199
1934294,2,1,1,1,104
2425835,4,1,1,2,115
7472247,2,1,1,1,75
2278544,4,1,1,1,112
2319568,3,1,1,1,149
1213652,4,1,1,3,200
2458869,2,1,1,2,120
4645142,4,1,2,2,200
188708,5,2,2,2,209
4637258,1,1,1,1,70
279120,4,1,2,2,120
6793555,4,1.5,2,2,150
8635192,4,1,2,2,95
3876165,2,1,1,2,110
3155265,3,1,1,1,122
6989135,16,1,1,2,60
8439137,7,3.5,3,4,650
6899075,2,1,1,1,60
1306928,2,2,1,1,125
427825,2,1,2,2,149
3859851,6,2.5,2,2,140
5004609,2,1,1,1,168
2360809,8,2.5,3,3,189
1894440,2,2,1,1,75
198761,1,1,1,1,82
2238106,4,2.5,2,2,179
566968,2,1,1,1,72
4884217,2,1,1,1,95
1042244,4,2,1,2,145
667954,2,1,1,1,60
8267624,2,1,1,2,60
632735,2,1,1,1,70
2042321,2,1,1,2,75
8292839,2,1,1,1,60
5826573,3,1,0,1,135
8169513,2,1,1,1,56
198685,2,2.5,1,1,65
2091153,2,1,1,1,75
7563422,4,1,1,2,98
6974224,1,1,1,1,65
8497939,4,1,1,2,500
2730283,2,1.5,1,1,89
8341841,1,1,1,1,300
4622711,6,2.5,3,3,249
7309889,2,1,1,1,60
3861099,4,1.5,1,2,79
8309960,2,1,1,1,60
3394747,2,1,1,1,89
5401855,2,1,1,1,55
4549908,2,1,1,2,75
8366149,3,1,1,1,100
4803515,4,1,2,2,400
7574007,2,1,1,1,60
1166310,2,1,1,1,75
4730124,2,1,1,1,65
5172241,6,2,2,3,165
6523994,6,1,2,3,115
5803297,2,1.5,1,1,85
5535629,2,1,1,1,60
8285534,8,2,2,4,"2,000.00"
413053,2,1,1,1,90
8405653,4,1,1,1,150
3943,2,1,1,1,89
5126134,8,3.5,4,3,250
4287926,2,1,1,1,89
2289096,2,1,1,1,90
4730309,3,1,1,2,110
8015316,2,1,1,1,100
8651417,2,1,1,2,80
6884877,2,1,1,1,100
6966923,2,1,0,1,500
4050602,5,1,2,2,400
5082818,8,1.5,4,4,285
5803727,4,1.5,1,2,110
4476628,4,1,2,3,99
1076957,4,1.5,2,2,125
8212191,2,1,1,1,55
2715961,3,1,1,1,120
7278916,2,1,1,1,130
6885122,2,1,1,1,71
8384292,6,2.5,2,2,250
8555870,3,1,1,2,80
7950417,3,1,1,2,105
3322512,2,1,1,1,99
5862075,2,1,1,1,75
2974412,4,1.5,3,2,146
4362610,4,1,1,2,99
4520,6,1,1,2,60
7002183,2,1.5,1,1,90
7852465,4,2,2,2,125
78264,4,1,1,1,80
4865538,2,1,1,1,68
4887569,2,1,1,1,155
775246,4,1,1,3,105
6177535,2,1.5,1,1,79
7385615,4,2,2,2,124
3568159,2,1,1,1,99
561697,6,1,1,4,140
979730,2,2,1,1,100
8524607,5,2.5,1,2,140
855065,3,1,1,1,75
7689063,3,1,1,1,400
5911966,10,3.5,3,3,375
3208642,2,1.5,1,1,129
5666253,2,1,1,1,79
2943239,2,1,1,1,68
234431,2,1,1,1,79
4967,1,2,1,1,99
8131707,4,1,1,3,75
4715654,4,1,1,2,105
1210232,3,1,2,2,80
6879092,2,1,1,1,95
6133629,6,1,2,3,225
685309,2,1,1,1,85
6100283,2,1.5,1,1,70
2365726,1,1,1,1,69
7649299,2,1,1,1,79
5082689,2,1.5,1,1,95
8132910,2,1,1,1,95
1718584,8,2.5,3,3,450
7838012,6,1,2,3,500
7952701,2,1,1,1,118
8133516,8,2.5,2,5,195
4414353,2,1,0,1,99
3826771,2,2,1,1,130
6142571,6,2.5,3,3,165
825969,10,2.5,3,4,350
6560442,2,1.5,1,1,129
4994165,1,1,1,1,78
8453378,3,2,3,3,900
7208196,6,2,3,3,249
8625421,2,1,1,2,125
6331663,6,2.5,2,2,199
826087,8,1,2,4,130
7420697,4,1,1,1,75
4545319,3,1,2,2,125
6093919,4,1,1,1,140
2014332,2,1,1,1,50
4275780,4,1,1,2,150
6143706,4,1,1,2,150
3964658,2,1,0,1,115
6438059,1,1.5,1,1,45
8428743,2,1,1,1,40
7159001,15,3.5,5,10,749
7109507,5,2.5,3,3,150
6504334,2,2,1,1,120
6492476,2,1,0,1,115
7342013,5,2.5,2,2,215
6192598,6,1.5,3,3,250
8404684,4,1,1,1,480
3423746,4,1,2,2,160
7921171,4,1,1,2,119
8388422,4,1,1,1,398
6766418,2,1,1,1,79
8224677,4,1.5,1,1,62
7970775,3,1,1,1,120
6701026,4,1,1,1,60
5521395,4,1,2,2,100
1814851,2,1,1,1,68
5361229,4,1,1,2,95
5278479,9,2.5,3,6,399
6627277,4,2,2,2,125
2141766,2,1,0,1,95
331645,2,1,1,1,69
8541562,2,1,1,1,75
8125927,2,1,1,1,50
5820410,2,1,1,1,200
5911444,1,1,1,1,88
7896593,4,1,1,3,100
8125915,4,1,1,1,75
6118082,3,1,0,1,95
4946614,2,1,1,1,110
7388127,2,1.5,1,1,80
2896095,5,1.5,3,3,120
1186117,2,2,1,1,120
7886888,1,1,1,1,65
3897112,4,1,1,2,175
7264025,3,1,1,1,85
6731542,2,1,2,2,90
825284,4,1,1,1,125
4120125,2,1,1,1,95
3969267,8,2,3,7,300
4255171,2,1,1,1,110
5918615,6,2,2,3,249
4001087,3,1,1,1,200
7482775,1,1,1,1,90
4247114,2,1.5,1,1,64
8628262,8,2,3,4,200
8054815,2,1,1,1,130
7686088,2,1.5,1,1,65
6289049,2,1,1,1,128
8398495,2,1,1,2,79
1159439,3,1,1,1,95
5014903,4,1,1,2,129
6902964,4,1,1,2,110
4830144,4,1,1,1,85
6247860,3,1,1,2,85
5881837,4,1,1,2,90
5569578,4,1,1,2,120
5958252,3,1,1,1,100
8536780,2,1,1,1,150
5440112,2,2.5,1,1,110
4645274,2,1,1,1,150
6404784,2,1.5,1,1,72
3494073,2,1,1,1,88
6049863,4,1,1,2,110
4194598,2,1,1,1,100
8209601,1,1,1,1,100
4531035,4,1,1,2,150
3456779,4,1,1,1,110
304188,2,2,1,1,55
954211,4,2.5,2,3,200
8372234,15,4,5,9,245
1237045,2,2,1,1,49
426036,2,1,1,1,140
8390904,2,1,2,2,500
7785267,6,1,2,2,109
5048947,2,1,1,1,70
8088797,1,1,0,1,75
7380142,2,1,1,1,85
6310981,2,1,1,1,120
1552461,4,1,1,2,70
1528509,6,2.5,3,3,199
1037028,5,2.5,2,2,299
5690120,2,1,1,1,130
7770824,3,1,0,2,110
2257488,5,2,2,3,217
3053021,6,2,3,4,345
8328042,2,1,1,1,59
2464607,1,1,1,2,75
5865318,4,1,2,2,165
2153587,6,1,2,3,138
2645340,2,1,1,2,68
3186655,2,1,1,1,95
6447093,4,2,2,2,114
7048847,3,1,1,2,115
6089682,3,1,1,1,90
7982044,4,1,1,2,90
4066282,4,1,1,2,150
1183276,2,1,1,1,90
3157261,2,1,1,1,120
598629,2,1.5,1,1,85
8342535,2,1,1,1,30
4738092,2,1,0,2,95
5775881,2,1,1,1,60
5049624,2,1,1,2,85
7916840,2,1,1,1,50
5614895,2,1,0,1,120
