id,accommodates,bathrooms,bedrooms,beds,price
3757962,3,2,2,1,140
1510726,4,1,2,1,299
7744854,3,1,1,1,85
2092403,6,2,2,3,175
8424836,6,1,2,2,165
2215303,4,1,1,2,54
6300619,2,1,1,1,49
4129767,4,1,1,2,129
1123343,3,1,1,1,110
3991069,4,1,1,2,150
722114,6,1,0,1,119
4137248,2,1,1,1,55
3827715,4,1,1,2,168
7292943,1,1,1,1,55
6870703,2,1,1,1,90
512086,2,1,0,1,105
5902707,2,1,1,1,109
3563677,2,1,1,1,85
6220027,3,1,1,1,120
2318183,2,1,1,1,104
723716,2,1,0,1,90
2575129,2,1,1,1,97
8383325,1,1,1,1,130
3311417,2,2.5,1,1,100
7351020,3,1,1,2,85
7784761,2,1,1,1,89
3230027,4,1,2,2,129
7547263,2,1,1,1,90
936467,1,1.5,1,1,67
5909022,3,1.5,1,2,89
5974591,2,1,1,2,63
6261332,2,1,0,1,65
8350826,3,2,3,2,120
3192,4,2,2,2,85
3026050,2,1,0,1,99
5969134,4,1,3,3,250
3681488,8,1.5,3,5,425
6040810,3,1,0,1,65
4082293,2,1,1,1,59
7760576,4,2,2,2,175
8153813,1,1,1,1,49
7867265,2,1,1,1,69
4508561,3,1,1,1,171
7621562,7,2.5,2,4,209
7245202,2,1,0,1,70
4157327,2,1,1,1,94
4370337,1,1,1,1,25
1045438,2,1,1,1,60
7302614,4,1,1,1,149
6401526,5,2,1,1,136
5819907,2,1,0,1,90
5844497,2,1,1,1,95
8482324,7,2,3,3,750
4517403,2,1,1,1,95
6950559,4,1,1,2,80
4710533,2,1,1,2,101
5800846,2,1,1,1,90
451854,1,1,1,1,40
4468461,4,1,2,2,124
8130859,2,1,1,1,75
4296274,2,1,1,1,70
3095149,2,1,1,1,85
7871516,2,2,1,1,70
4532829,2,1,1,1,109
6896225,3,1,1,2,98
147559,5,2.5,2,3,280
1048696,2,1,1,1,80
7413888,2,1,1,1,65
669077,2,1,1,1,65
882720,2,1,1,1,152
3455033,2,1.5,2,1,125
2201654,4,1,0,2,94
1284169,4,1,1,2,135
2333211,4,1,2,3,220
3082650,2,1,1,1,125
5774184,3,1,0,2,125
4774826,2,1,0,1,135
957387,4,1,1,2,143
2643773,2,1,1,1,149
1225896,2,1,1,1,100
7459476,2,1,1,2,115
5558709,2,1,0,1,100
4610513,2,1,0,1,148
1268184,2,1,1,1,90
793170,2,1,1,1,103
5929572,2,1,1,1,85
1210979,2,1,1,1,80
1997443,2,1,1,1,100
3907357,2,1,1,1,75
163115,6,2,2,3,250
3186601,2,1,1,1,115
5126873,2,1,1,1,48
7543598,4,1,1,2,120
760626,4,1,1,1,117
1792843,5,2,2,2,145
5127184,6,1,2,2,148
1628675,8,4.5,4,4,600
8551461,2,1,1,1,53
4733998,6,2,2,2,199
7157814,1,1,0,1,60
8322171,3,1,1,1,145
8355384,2,1,1,1,99
6250041,6,1,2,3,150
7581624,2,1,0,2,65
7142999,5,1,2,3,119
4652666,4,1,2,2,145
7724707,2,1,1,1,80
3489472,4,1,1,2,125
8289998,3,1,1,1,75
1474277,2,1,0,1,100
4758676,4,1,1,2,125
6986958,2,1,1,1,75
867571,1,1,1,1,90
5847593,2,1,1,1,115
581231,2,1.5,1,1,75
8322182,5,1,2,2,225
6273161,1,0.5,1,1,45
2692024,2,1,0,1,125
8256885,6,1,2,2,200
519587,4,1,1,1,90
8320383,1,,1,,40
4565955,5,2,2,2,258
4988597,2,1,1,1,65
8388086,2,1,1,1,49
76186,8,2,3,5,450
883653,8,2.5,3,4,325
8072054,3,1,1,1,150
7304678,2,1,1,1,50
7592092,2,2,1,1,56
6151170,7,1,1,3,178
1446230,2,1,,1,129
4708608,6,1,2,4,120
6782456,2,1,0,1,80
1732465,3,1,1,1,99
3248125,4,1,1,2,100
5952733,6,1.5,3,3,135
3771,2,1,1,1,125
8337838,1,1,1,1,55
7819250,2,1,1,1,79
5240901,3,1,2,2,99
867394,3,1,1,1,85
6371767,2,1,0,1,155
8373029,3,1,0,2,95
4965177,4,1,1,2,70
3147049,5,2,2,2,225
6103261,2,1,1,2,105
7562544,2,1,1,1,70
6120759,5,2.5,2,2,315
3806750,2,1,1,1,110
4374832,4,1,1,2,99
7577929,2,1,0,1,105
5812279,4,1,1,2,125
1212755,6,2,2,2,200
7482982,2,1,1,1,100
879378,2,1,1,1,119
1484223,4,2.5,3,3,220
3744387,2,1,1,1,75
3760789,2,1.5,1,2,160
8882,2,2.5,1,1,118
5767914,4,1,2,2,108
5782319,1,1,1,1,75
7513481,2,1,1,1,59
4967318,2,1,1,1,82
5007164,4,1.5,1,1,550
3802539,3,1,1,2,120
722397,4,1,1,2,110
8340985,8,2.5,5,5,300
7562798,4,1,0,2,85
6391427,8,1.5,3,3,279
5834313,2,1,1,1,180
1549929,4,2,2,2,279
2500661,2,1,1,1,65
4490898,6,2,3,5,190
837236,7,1,2,3,181
891852,5,1,1,2,125
4744922,2,1,0,1,93
1525484,1,1,1,1,100
26409,2,2.5,1,1,99
2336594,2,1,1,1,120
1047873,2,1,1,1,109
6485666,3,1,1,2,100
5933022,2,1,1,1,100
6391780,2,1.5,1,1,99
6850540,4,1,1,1,140
1036591,6,2.5,2,2,154
3993910,2,1,1,1,70
2593088,4,1,1,1,98
6729482,3,1,1,1,90
3651870,2,1,1,1,100
4468742,2,1,1,1,60
5525529,3,1,1,1,130
4427831,2,1,0,1,105
8499319,6,2,3,3,600
782970,3,1,1,1,250
8385169,2,1,1,1,75
2134738,4,1,1,2,99
6334601,10,4,6,8,499
5856530,2,1,0,1,110
7819406,2,1,1,1,69
1020108,2,1,1,1,85
4986881,2,1,1,1,85
3731682,1,1,1,2,150
8581470,12,4,5,6,595
8401270,4,2,2,2,160
2077043,3,1,1,1,145
889232,2,1,1,1,100
1692063,2,1,0,1,115
4293361,2,1,1,1,89
6222260,1,1,2,2,76
2134462,2,1,0,1,70
815571,6,1.5,3,3,329
881698,2,,1,1,100
5171563,2,1,0,1,100
2191886,2,1,1,1,100
2257433,2,1.5,1,1,149
4786272,2,1,0,1,89
5780038,4,1,1,2,119
2192222,2,1,1,1,100
1577818,3,1,1,1,109
316269,6,1,2,3,100
8353107,2,1,0,2,85
2544993,4,1.5,2,2,90
3757436,2,1.5,1,1,100
8353193,2,1,1,2,105
1488282,8,1,3,3,129
6551022,2,1,1,1,150
3625881,4,1,0,1,110
8614852,2,1,1,1,60
3019751,2,1,1,1,130
4180138,2,1,0,1,120
7427192,2,1,0,1,85
873603,3,1,1,2,110
7967888,3,1,1,1,60
2217136,2,1,1,1,72
6870879,4,1,1,1,99
8320890,3,1,1,2,120
6436732,2,1,1,1,95
3787732,1,1,1,1,60
956313,2,1,1,1,100
6625187,1,1,1,1,60
8189864,2,1,1,1,60
6870231,1,1.5,1,1,150
1287037,4,1,1,3,119
7032369,4,1,1,2,199
820108,3,1,1,1,139
8311693,4,1,1,2,50
8336988,6,2,2,3,175
6018665,1,1.5,1,1,85
7706238,1,1,1,1,45
7274483,3,1,0,2,95
6051494,2,1,1,1,115
4296230,2,1,1,1,75
669941,5,1,1,1,120
7633170,4,1,1,2,119
2259215,6,2,2,3,209
5985967,3,1,1,1,96
4252321,2,1,1,1,139
251640,1,1,1,1,65
3200775,2,1,1,1,190
3757837,2,1,1,1,85
8132379,2,1,0,1,90
505617,2,1,1,1,80
1185566,8,3.5,4,4,325
5904344,2,1,1,1,89
4519926,2,1,1,1,66
8419348,5,1,2,3,145
6554674,1,1,1,1,54
1328195,3,1,3,3,165
6209704,4,2,2,2,225
8274090,4,2.5,2,2,399
4325560,4,2,2,2,179
32955,1,1,1,1,35
1876163,1,1,1,1,80
1868037,5,2,1,2,85
2786134,2,1,1,1,100
3175218,4,1,1,2,109
8283006,6,1,1,2,150
1024905,2,1,1,1,129
7742346,2,1,1,1,75
1090501,3,1,0,2,89
2874685,2,1,0,1,99
8035648,6,1,2,4,160
6467467,6,1,2,4,175
2538828,2,1,1,1,120
5954909,2,1,1,1,95
8404345,4,1,1,2,109
286083,4,1,1,1,189
6004138,1,1.5,1,1,200
6143406,1,1,1,1,31
4555168,2,1,1,1,80
4694932,4,1,0,1,100
3120624,2,1,0,1,110
2514466,2,1,1,1,90
4988452,2,1.5,1,1,50
2342445,2,1,1,1,120
8257077,2,1,1,1,75
7257920,4,1,1,3,100
8470348,2,1,1,1,54
6403405,1,0.5,1,1,50
8521055,2,1,1,1,100
8257637,2,1,0,1,80
852913,5,1,2,2,300
67483,4,1,1,1,109
4227430,2,1,1,1,55
7579872,2,1,0,1,92
7132136,3,1,0,1,98
7983141,2,1,1,1,60
8667110,3,1,1,1,95
8349389,2,1,1,1,125
6957253,4,2,2,3,200
1284193,2,1,1,1,125
6740080,7,2.5,3,3,150
6355076,1,1,1,1,49
8616083,2,1,1,1,135
6748312,3,1,1,1,250
7821473,2,1,0,2,87
6912189,2,1.5,1,1,75
5413059,2,1,0,1,101
6461833,4,2,2,2,267
2546015,5,1,2,2,175
6625673,6,1,2,5,175
3742100,2,1,1,1,105
5030319,4,1,1,1,115
4555193,4,1,1,3,144
2117396,1,1,1,1,90
5022161,2,1,1,3,155
7324108,3,1,1,2,125
66004,2,1.5,1,1,119
883832,4,1,1,1,105
8420099,2,1,1,1,87
5113688,2,1.5,1,1,50
837470,4,1,1,2,79
7718761,1,1,1,1,46
7694188,4,1,1,3,109
837491,6,2,3,3,499
2468252,3,1,0,2,100
8300958,6,2,2,4,175
4303297,2,1,0,1,130
6899644,4,1,1,2,90
2189251,2,1,1,1,55
6389609,2,1,1,1,65
5966834,2,1,1,1,87
2481127,2,1,1,1,80
7921362,4,1,1,2,149
56981,2,2.5,1,1,105
56976,2,2.5,1,1,95
2399489,1,1,1,2,75
2906774,3,1,1,1,115
6071405,6,1,3,3,150
5503977,2,1,0,1,105
949196,4,1,1,1,85
4741982,3,1,1,1,125
8444298,4,2.5,2,2,500
4408378,6,2,2,3,209
5560667,6,2,2,4,295
4634946,2,1.5,1,1,64
7001852,3,1,1,2,134
7788831,4,1,1,1,104
1422933,1,1,1,1,95
8672811,2,1,1,1,85
7345377,4,1,0,1,109
2282722,2,1,0,2,95
6387638,4,1,2,2,195
2138541,2,1,1,1,99
3487589,2,1,0,1,70
784186,5,2,2,2,249
4439236,1,1,1,1,111
1124892,2,1,1,1,65
2086403,6,3.5,3,4,395
7688271,2,1,2,2,65
7074187,3,1,1,1,126
8424897,1,1,1,1,90
2051506,2,1,1,1,120
4820389,2,1,1,1,70
7286062,6,1.5,3,4,126
8065191,2,1,1,1,65
4885488,3,2.5,2,1,139
7089750,2,1,1,2,80
2336948,2,1,1,1,115
1157119,2,1.5,1,1,65
7023027,5,1,1,3,120
8318020,2,1,1,1,89
3925750,2,1,1,1,80
6317776,8,2,3,6,300
1484387,2,1,1,1,105
3167878,4,1,1,2,115
4531117,3,1,1,1,140
4847104,2,1,1,1,50
2768844,4,1,0,1,90
56977,2,1,1,1,140
3718761,2,1,1,1,110
6061140,8,2.5,3,3,199
5969705,2,1,1,1,85
6483096,2,1.5,0,1,110
7679092,2,1,1,1,125
7645757,2,1,1,1,95
1854004,3,1,1,1,99
4631075,3,1,1,1,129
7743874,2,1,1,1,65
6515561,2,1,1,1,115
4621062,4,1,3,2,149
3760712,2,1.5,1,1,135
1761677,8,1.5,4,4,325
8126524,2,1,0,1,100
6414342,2,1,1,1,79
4355133,2,1,1,1,95
8426333,4,2,2,1,200
8352200,7,2,2,3,375
889179,2,2.5,1,1,75
7245977,4,1,1,2,114
6968006,2,1,1,1,115
8311492,6,2,3,6,"2,000.00"
1273717,4,1.5,2,2,200
864912,1,1,1,1,89
7950149,6,2,2,2,150
2494782,4,2.5,3,2,150
4558902,3,1,1,1,85
6317282,6,1,2,5,175
1041543,3,1,1,2,70
6538226,4,1,1,2,99
4301665,5,2,2,2,125
6268843,2,1,1,1,49
6645957,5,1,1,2,79
4516264,2,1,0,1,99
8402248,2,1,1,1,70
4535738,3,1,1,1,101
4624605,3,1,0,1,99
3575029,5,1,2,3,119
1467123,6,1,1,2,100
8326850,6,3.5,3,3,"1,400.00"
7894993,6,1,2,3,175
4414853,8,2.5,3,4,220
8593444,1,1,1,1,60
6348926,3,1,0,1,91
8380906,4,1,2,2,160
8381377,2,1,1,1,110
2524166,3,1,1,2,75
6939862,2,1,1,1,65
8421685,2,1.5,1,1,500
7348546,2,1,1,1,100
7258691,2,1,1,1,79
7651993,1,1.5,1,1,80
7849229,2,1.5,1,1,55
2033421,2,1,1,1,65
7677423,3,1,1,2,70
8210016,2,1,1,1,185
1042102,2,1,1,1,75
3237702,2,2,1,2,85
4111432,6,1,3,3,130
1796268,2,1,1,1,84
8383335,2,1.5,1,1,45
10582,9,2.5,4,6,203
2520807,6,2,2,2,160
8211166,2,1,1,2,120
8564372,6,3,6,6,250
7901004,2,1.5,1,1,80
4386141,2,1,1,2,60
5821105,6,1.5,3,3,229
6673122,2,1.5,1,1,67
3912498,2,1,0,1,115
8147767,4,1,1,2,80
8064547,2,1,1,1,250
792273,2,1,1,1,72
7346509,1,1,1,1,175
7731205,2,1,1,1,55
6092977,2,1,1,1,60
3963063,2,1,1,1,65
2243396,5,1,1,4,105
3119991,3,1,0,2,98
7518723,9,2.5,4,6,155
5978763,4,1,1,1,84
2145532,4,1,1,2,95
5585693,2,1,1,1,89
6687817,2,1,0,1,65
900225,4,1.5,2,3,200
6429921,2,1,0,1,100
8248882,6,1,2,3,225
6209390,2,1,1,1,45
1875762,5,1,1,2,125
8211683,12,3.5,4,7,599
5585795,2,1,1,2,89
7853456,2,1,1,1,120
1248752,10,4.5,4,4,225
5904077,4,1,1,2,110
8210600,2,1,1,1,185
4082155,4,1,1,1,105
2404519,2,1,1,1,65
2114314,5,1,0,3,80
5104933,2,1,1,1,75
1542571,1,1,1,1,50
4872525,5,2.5,3,3,268
1845747,3,1,1,1,75
8309759,10,4,4,7,500
3812797,1,1,1,1,85
1839803,4,1,1,3,68
8320206,5,2,3,3,250
8090702,1,1.5,1,1,43
7528130,4,1,0,2,65
7913224,1,1,1,1,49
6187183,8,1,3,4,125
2606027,4,1,1,2,90
6885692,3,2.5,2,2,90
1311846,1,1,1,1,50
6724716,2,1,1,1,130
6739202,1,1,1,1,104
480584,4,1,1,1,155
6767319,2,1,1,1,60
5785715,2,1,1,1,89
4332910,5,1,2,2,130
8016095,2,1,1,1,55
4886946,4,2,1,1,100
6304222,4,2,1,2,155
8479494,12,6,6,6,"2,000.00"
2847596,2,1,1,1,125
3912554,4,1,1,3,185
406435,5,1,1,2,148
3798527,2,1,0,1,100
8336555,1,1,1,1,40
14218,3,1.5,1,1,69
808830,6,2.5,1,4,99
4217054,1,1,1,1,50
3757769,4,1,1,2,175
7527394,2,1,1,1,150
7633902,2,1,1,1,79
4604242,2,1,1,1,900
3742207,2,1,1,2,65
3241136,1,1.5,1,2,150
3469159,8,2,2,3,170
3997435,2,1,1,1,90
985667,1,1,1,1,89
7912958,3,1,1,2,35
3604325,2,1,1,1,80
4652944,2,1,1,1,60
3186497,2,1,1,1,69
6377216,1,1,1,1,50
7801184,3,1,1,1,57
3852458,2,1,0,1,139
8288189,2,2,1,2,100
4655966,2,1,0,2,80
6957417,2,1,1,1,90
2361844,4,1,0,2,95
11785,6,1,1,4,113
7172400,1,1,1,1,80
8540466,5,2,1,2,450
8011859,2,1,1,1,100
2785501,4,1,1,1,115
12442,2,1.5,1,1,69
4605084,3,1,1,1,80
4841807,3,1,1,3,120
17131,3,1.5,1,1,69
2474798,3,1,1,2,99
853267,4,1,1,1,95
8324409,2,1,0,2,68
7310361,4,1,1,2,100
6859641,2,1,1,1,140
8068417,4,2.5,2,3,170
5577255,3,1,1,1,105
7509652,2,1,1,1,67
7967991,7,1,3,4,400
7818890,3,1,0,1,75
8506781,2,1,1,1,150
6434063,2,1,0,1,110
6236460,5,2,3,3,150
7214576,3,1,0,1,64
2806375,2,1,0,1,200
6066505,2,1,0,1,70
7850696,1,1,1,1,80
3674744,2,1,0,1,97
3137611,2,1,1,1,125
4538906,9,2.5,4,5,400
8327542,1,1,0,1,54
1646789,1,1,1,1,75
4558222,2,1,0,1,99
3146112,1,1,1,1,70
8495695,2,1,1,1,75
3385117,2,1,1,1,140
1279381,2,1,0,1,160
8422861,3,1,1,1,139
6555160,4,1,0,1,95
7620222,4,1,1,1,115
7563777,2,1,1,1,95
8391049,6,3,3,3,500
7919489,3,1,1,1,95
6359927,5,1,2,2,175
6327217,2,1,0,1,99
4486029,2,1,0,1,85
2454328,2,1,1,1,115
5229626,6,1.5,3,3,435
7368607,2,1,1,1,125
3870439,4,1,1,2,98
7598367,4,1,1,2,119
8499215,2,1,1,1,80
6983795,2,1,1,1,90
1880662,2,1,1,1,149
7235155,3,1,0,2,105
8286374,2,1,1,1,125
7885034,3,1,1,2,50
2060689,1,1,1,1,99
8410662,2,1,0,1,70
2959554,2,1,1,1,120
7997888,4,1,1,2,99
5240760,4,1,1,2,185
2537740,6,1,1,3,150
4776626,2,1,1,1,150
8688666,1,1,1,1,96
6625633,2,1,1,1,79
4790739,2,1,0,1,150
7756253,4,1,1,1,109
8625810,2,1,0,1,100
2932425,3,1,1,1,120
8568527,2,1,0,1,100
4341040,2,1,1,1,150
7102311,2,1,0,1,115
4393619,2,1,1,1,200
7614182,2,1,1,1,95
464177,2,1,1,1,205
5172287,2,1,1,1,100
8467205,2,1,0,1,99
6965929,4,1,1,1,104
3604214,2,1,1,1,89
6741707,3,1,1,1,125
5183981,4,1,1,2,115
6993463,4,1,2,2,185
7457015,2,1,1,1,85
6850415,2,1,0,1,99
4156199,2,1,1,1,125
4108099,2,1,1,1,66
6505871,3,2,2,2,150
8402121,5,1,1,1,69
2553179,5,1,2,3,250
1573965,6,2.5,2,3,350
1550414,6,2.5,3,3,440
7273523,2,1,0,1,100
6569449,2,1,1,2,169
8505959,2,1,1,1,120
5393414,4,1,1,2,190
2690487,4,1,1,1,120
4484805,1,1,1,1,85
6131772,2,1,1,1,170
7516582,6,2,2,3,250
3877036,2,2,1,1,129
6001758,10,1,3,5,289
1880860,2,1,1,1,75
7952028,8,1.5,3,4,250
2019877,3,2,2,2,159
1203797,4,1,2,3,165
8462303,4,1,2,2,205
8347485,1,1.5,1,1,65
597862,1,0,1,1,58
1582862,4,1,1,1,150
3016490,2,1,1,1,100
542144,2,1,1,1,140
8144338,2,1,0,1,60
8500817,2,1,1,1,80
7177757,2,1,1,1,109
1336920,2,1,1,1,130
2745958,2,1,1,1,109
4523651,10,3.5,4,6,499
3876473,3,1,0,2,85
2197591,2,1,0,1,125
4627958,1,1,0,1,90
4351658,5,1,1,3,160
6186712,4,1,0,2,150
5801793,6,1,2,3,175
2791050,2,1,1,1,80
4106108,4,1.5,2,2,239
5654438,9,1.5,3,6,375
7678383,6,2.5,3,3,500
1272280,2,1,0,1,90
2277705,4,1,1,2,115
1628033,6,2.5,2,3,285
7366633,4,1,1,2,140
6506289,2,1,1,1,125
6865295,4,1,1,2,140
1804790,4,1,1,2,125
4920183,6,2,2,3,295
6042975,2,1,1,1,90
6116718,2,1,1,1,175
4386376,5,1.5,2,2,170
570271,2,2.5,1,1,115
1570233,8,1.5,3,5,299
865732,6,,3,,"2,000.00"
851813,4,1.5,1,1,130
2935432,6,2.5,3,2,500
4516496,2,2,1,1,121
4688522,3,1,1,1,94
7899801,2,1,1,1,85
867443,2,1,1,1,114
7965382,6,1.5,2,2,205
5910300,2,1,1,1,200
6212460,2,1,1,1,185
2247557,2,1.5,1,1,185
4631448,4,1,1,2,200
1625069,2,1,1,2,217
4859500,2,1,1,1,89
757283,3,1,1,1,125
7134183,4,1,1,2,134
6777868,4,1,1,1,46
2708624,6,1,2,3,200
4738113,8,2.5,4,5,350
8064332,4,1,1,2,175
5705067,2,1,1,1,125
4616068,5,1,1,4,159
5476272,6,1,2,2,140
4255687,4,1,1,1,175
5025784,4,1,1,2,95
4050343,2,1,1,1,109
1075426,6,2,3,4,253
7433674,2,1,0,1,100
93649,4,2,2,3,220
3624418,9,2,4,7,300
175581,2,1,1,1,135
1871347,2,2,1,1,70
1109640,3,1,,1,150
4878010,2,1,1,1,65
7482762,6,2.5,3,4,295
8023867,2,1,0,1,110
5820228,3,1,1,1,160
7360343,4,1,2,2,130
1560567,6,2,2,2,245
409582,6,1,1,3,191
5535618,3,1,1,1,229
55313,3,1,1,1,150
7860331,2,1,1,1,75
7074398,2,1,1,1,150
1856121,4,1,0,3,125
373462,8,1.5,3,3,175
863853,4,1,0,1,129
3125615,4,1,1,1,115
2716032,6,2.5,2,2,115
6975970,2,1,1,2,120
6072414,13,4.5,5,5,295
2814727,4,1,1,2,100
8426302,6,1,2,3,220
8098656,6,3.5,3,2,350
7383487,5,1.5,2,2,230
5568967,5,1.5,1,3,180
7617236,6,2.5,3,3,375
2135973,2,1,1,1,95
4643145,2,1,1,1,135
6878432,4,1,1,3,175
1856775,2,1,1,1,150
6690084,1,1,1,1,165
7664962,4,1,1,2,118
8057780,2,1.5,1,1,130
4249206,4,1,1,2,125
7018113,5,2.5,3,3,265
8444140,2,1,1,1,125
1270729,6,2.5,2,2,235
3708613,4,1,0,2,149
6059738,6,3.5,3,4,220
7911161,4,2,2,2,500
79610,2,1,1,1,128
2217744,3,1,1,2,200
5593060,2,1,1,1,120
3635540,4,1,1,2,120
2889743,4,1.5,2,2,175
6346804,2,1,1,1,100
4069444,6,1.5,3,3,350
6133914,2,1.5,1,1,140
5642436,2,1,1,1,150
4708560,6,1.5,2,3,200
1055337,3,1,0,1,145
5151049,1,1,1,1,85
5495175,4,1,2,2,250
6290314,1,1,1,1,90
5905310,4,1,1,1,195
736164,3,1,1,1,120
2380536,2,1,1,1,150
7879610,4,2,1,2,90
5835253,2,1,1,1,50
4162625,2,1,1,1,145
7150589,2,1,1,1,96
8067837,2,1,1,1,115
876290,2,1,1,1,100
1202878,3,1,1,1,139
5029761,4,1.5,1,2,99
8624944,4,1,1,3,180
4987933,2,1,1,1,105
6102073,3,1,1,1,149
2060129,4,1.5,2,2,175
6044794,5,1.5,2,3,199
1883256,11,2.5,3,6,180
5790304,6,3.5,4,4,350
2637385,6,2,2,3,280
1818214,3,1,1,1,195
4882039,4,1,1,2,149
4218528,2,1,1,1,110
1433344,8,3,3,3,269
6543894,3,1,1,2,99
4848795,1,1,1,1,75
4848799,2,1,1,1,120
4873382,5,1.5,2,3,139
7290056,4,1,1,2,105
458046,8,2.5,3,4,300
7896442,6,1.5,2,3,210
1569233,4,1,1,2,133
6375286,4,1,1,1,105
3061419,1,1.5,1,1,85
949768,4,1,2,2,250
4325183,3,1,0,1,85
4611964,6,1,2,3,250
8224749,4,1,1,1,160
8150930,2,1,1,1,100
1965122,4,1,0,2,135
1826731,7,2.5,4,3,105
8336713,2,1,1,1,250
5868131,2,1,1,1,75
7950443,2,1,1,2,100
7578215,8,3.5,4,4,475
7786195,3,1.5,2,2,135
1683808,4,1,0,3,90
918122,4,1,1,2,90
3721363,2,1,0,1,180
3869590,2,2,1,1,110
5405826,2,1.5,1,1,70
3029037,6,1.5,3,4,275
3172600,4,1,2,2,250
2476761,4,1,0,2,135
4499968,3,1,0,1,175
5648073,10,3.5,4,5,"1,000.00"
1035762,2,1,1,1,70
8426529,4,1,1,2,200
3847797,6,2,3,3,325
3348827,4,1,1,1,150
7076206,5,1,0,4,110
881083,3,2,1,1,200
7783179,2,1,1,2,80
1550850,2,1,1,1,98
10766,2,2.5,1,1,95
878350,2,1,1,1,95
6777970,2,1,1,1,44
5164213,3,1,1,2,80
355527,3,1,1,2,175
8497286,2,1,1,1,275
4648193,2,1,0,2,100
2842757,4,1,3,2,120
4375603,2,1,0,1,115
4088890,3,1,1,2,175
5850173,2,1,1,1,150
4595728,4,1,1,1,110
2474009,1,1.5,1,1,100
7675955,1,1,1,2,50
4135113,2,1,1,1,104
7930288,4,1,1,2,125
4645378,4,1,2,2,199
1573399,5,1,2,3,135
4801046,3,1,1,1,114
4055607,4,1.5,2,2,190
4579903,2,1,1,2,125
7037986,5,1,2,2,212
1631278,2,1,0,1,225
1098825,2,1,1,1,125
296028,4,1,1,2,129
5532035,6,1.5,2,2,200
3711222,2,1,1,1,150
8495364,2,1,1,1,115
5733371,6,1.5,3,4,200
4588369,3,1,1,1,99
4236172,4,1,2,2,170
1549208,7,2.5,3,4,535
3362978,1,1,1,1,85
4342809,2,1,1,1,90
837148,5,1,1,2,175
4303734,4,2.5,2,2,199
4932842,2,1,1,1,100
1697018,5,2.5,3,3,250
4777213,2,1,1,1,95
2367820,4,1,0,2,160
6940047,2,1,0,1,175
6693444,1,1,1,1,42
4416095,2,1,1,1,80
4366438,2,1,1,1,108
6836332,4,1.5,2,2,150
246413,3,1,1,2,90
7783139,1,0,1,1,80
4580159,4,1,1,2,185
5383462,2,1,1,1,90
9546,2,1,1,1,120
525672,4,1,1,1,105
7882104,4,1,0,2,100
3798521,2,1,1,1,95
5846558,3,1,1,1,119
7500700,2,1,1,1,90
5149610,6,1.5,2,2,250
7951290,2,1,1,2,100
2250311,2,1,0,1,165
4494338,4,1,1,2,123
6501477,8,3.5,3,5,350
7760060,2,1,1,2,100
8320112,6,1.5,3,3,350
6444151,2,1,1,2,99
7220755,6,1,2,3,186
6821002,4,1,1,2,180
382111,4,1,1,2,175
6774035,2,1,1,1,125
8385744,2,1,1,1,70
4020074,2,1,1,1,150
3897663,4,1,2,3,293
7217382,1,1,1,1,109
6813612,1,1,1,1,100
7774127,6,2.5,2,4,125
3775840,4,1,1,2,145
1048797,2,1,1,1,70
8440178,3,1,1,2,75
1538123,2,1,1,2,180
4885990,4,1.5,3,2,220
1871848,4,1,2,3,189
8474523,2,1,1,1,90
3720857,4,1.5,2,2,250
1574259,6,2,2,2,365
2559176,6,2,1,3,275
4091066,5,1,1,2,97
453159,6,2,2,2,159
6832557,3,1,0,1,135
1517852,2,1,1,1,99
879105,2,1,1,1,129
2038472,2,1,0,1,120
3103276,2,1,1,2,70
6589162,4,1,1,2,165
6227307,5,1,3,3,125
5838653,3,1,1,1,109
3761244,1,1,1,1,139
8505059,5,1,1,1,150
5894847,7,2,3,3,285
1544877,4,1,1,2,135
1806338,2,2,1,1,79
1817907,6,1,2,3,275
4223238,2,1,1,1,179
7837187,3,1,0,1,110
